id,cafe,dishname,price,meat,cat,stu_price,campus
387,信息学部二食堂（一楼）,酸辣藕带,3,素,份儿菜,2.1,信息学部
388,信息学部二食堂（一楼）,口味山药,3,素,份儿菜,2.1,信息学部
389,信息学部二食堂（一楼）,小炒培根,3,荤,份儿菜,2.1,信息学部
463,信息学部二食堂（一楼）,肉末茄子,3,素,份儿菜,2.1,信息学部
464,信息学部二食堂（一楼）,家常豆腐,3,素,份儿菜,2.1,信息学部
465,信息学部二食堂（一楼）,苦瓜烧肉,3,荤,份儿菜,2.1,信息学部
466,信息学部二食堂（一楼）,花菜烧肉,3,荤,份儿菜,2.1,信息学部
467,信息学部二食堂（一楼）,五花肉烧干子,3,荤,份儿菜,2.1,信息学部
468,信息学部二食堂（一楼）,海带结烧肉,3,荤,份儿菜,2.1,信息学部
469,信息学部二食堂（一楼）,萝卜烧肉,3,荤,份儿菜,2.1,信息学部
470,信息学部二食堂（一楼）,冬瓜烧肉,3,荤,份儿菜,2.1,信息学部
471,信息学部二食堂（一楼）,土豆烧肉,3,荤,份儿菜,2.1,信息学部
472,信息学部二食堂（一楼）,莴苣烧肉,3,荤,份儿菜,2.1,信息学部
539,信息学部二食堂（一楼）,娃娃菜,3,素,份儿菜,2.1,信息学部
540,信息学部二食堂（一楼）,蒜蓉蒸茄子,3,素,份儿菜,2.1,信息学部
541,信息学部二食堂（一楼）,粉蒸茼蒿,3,素,份儿菜,2.1,信息学部
542,信息学部二食堂（一楼）,蒜蓉丝瓜,3,素,份儿菜,2.1,信息学部
543,信息学部二食堂（一楼）,开胃金针菇,3,素,份儿菜,2.1,信息学部
544,信息学部二食堂（一楼）,豉椒蒸粉丝,3,素,份儿菜,2.1,信息学部
552,信息学部二食堂（一楼）,咸蛋黄焗薯条,3,素,份儿菜,2.1,信息学部
553,信息学部二食堂（一楼）,干煸豆角,3,素,份儿菜,2.1,信息学部
554,信息学部二食堂（一楼）,干煸藕条,3,素,份儿菜,2.1,信息学部
555,信息学部二食堂（一楼）,椒盐蘑菇,3,素,份儿菜,2.1,信息学部
592,信息学部二食堂（一楼）,南瓜粥,3,素,汤羹,2.1,信息学部
593,信息学部二食堂（一楼）,燕麦粥,3,素,汤羹,2.1,信息学部
594,信息学部二食堂（一楼）,八宝粥,3,素,汤羹,2.1,信息学部
595,信息学部二食堂（一楼）,红枣银耳粥,3,素,汤羹,2.1,信息学部
596,信息学部二食堂（一楼）,皮蛋粥,3,素,汤羹,2.1,信息学部
597,信息学部二食堂（一楼）,煮玉米棒,3,素,面点,2.1,信息学部
617,信息学部二食堂（一楼）,炸香芋地瓜丸,3,素,面点,2.1,信息学部
618,信息学部二食堂（一楼）,河南汽水包,3,素,面点,2.1,信息学部
626,信息学部二食堂（一楼）,胡辣汤,3,素,汤羹,2.1,信息学部
656,信息学部二食堂（一楼）,肉末烩香菇,3,荤,份儿菜,2.1,信息学部
657,信息学部二食堂（一楼）,海鲜烩鸡蛋豆腐,3,荤,份儿菜,2.1,信息学部
658,信息学部二食堂（一楼）,冬瓜炖火腿,3,荤,份儿菜,2.1,信息学部
659,信息学部二食堂（一楼）,油焖青豆,3,素,份儿菜,2.1,信息学部
684,信息学部二食堂（一楼）,水果拼盘1,3,素,其它,2.1,信息学部
809,星湖园食堂,南瓜小米粥,3,素,汤羹,3,信息学部
810,星湖园食堂,红糖燕麦粥,3,素,汤羹,3,信息学部
811,星湖园食堂,八宝粥,3,素,汤羹,3,信息学部
812,星湖园食堂,皮蛋青菜粥,3,素,汤羹,3,信息学部
815,星湖园食堂,烤肠,3,荤,其它,3,信息学部
819,星湖园食堂,手抓饼,3,素,面点,3,信息学部
826,星湖园食堂,三鲜豆皮,3,素,面点,3,信息学部
837,星湖园食堂,鸡蛋土豆饼,3,素,面点,3,信息学部
839,星湖园食堂,红糖火烧馍,3,素,面点,3,信息学部
862,星湖园食堂,生煎包,3,素,面点,3,信息学部
874,星湖园食堂,豆腐脑,3,素,汤羹,3,信息学部
903,星湖园食堂,木耳黄瓜炒蛋,3,素,份儿菜,3,信息学部
904,星湖园食堂,木耳娃娃菜,3,素,份儿菜,3,信息学部
905,星湖园食堂,芹菜干子肉丝,3,素,份儿菜,3,信息学部
906,星湖园食堂,干炒有机花菜,3,素,份儿菜,3,信息学部
907,星湖园食堂,西红柿炒蛋,3,素,份儿菜,3,信息学部
908,星湖园食堂,白萝卜烧肉,3,荤,份儿菜,3,信息学部
909,星湖园食堂,三鲜豆腐泡,3,素,份儿菜,3,信息学部
910,星湖园食堂,茄子烧豆角,3,素,份儿菜,3,信息学部
911,星湖园食堂,红菜苔炒肉,3,荤,份儿菜,3,信息学部
940,田园食堂,捞汁凤爪,3,荤,份儿菜,3,工学部
941,田园食堂,捞汁鸡翅中,3,荤,份儿菜,3,工学部
942,田园食堂,捞汁鸡翅根,3,荤,份儿菜,3,工学部
969,田园食堂,清炒菜薹,3,素,份儿菜,3,工学部
970,田园食堂,冬瓜花肉,3,荤,份儿菜,3,工学部
971,田园食堂,土豆肉丝,3,荤,份儿菜,3,工学部
972,田园食堂,番茄炒鸡蛋,3,素,份儿菜,3,工学部
973,田园食堂,芹菜干子肉丝,3,荤,份儿菜,3,工学部
974,田园食堂,莴苣肉丝,3,荤,份儿菜,3,工学部
975,田园食堂,家常豆腐,3,素,份儿菜,3,工学部
976,田园食堂,热板豆油皮,3,素,份儿菜,3,工学部
977,田园食堂,花肉烧花菜,3,素,份儿菜,3,工学部
1045,田园食堂,红枣银耳粥,3,素,汤羹,3,工学部
1046,田园食堂,桂花糊米酒,3,素,汤羹,3,工学部
1074,湖滨食堂,灌汤包,3,荤,面点,2.1,文理学部
1079,湖滨食堂,黑米糕,3,素,面点,2.1,文理学部
1131,湖滨食堂,玉米棒,3,素,其它,2.1,文理学部
1141,湖滨食堂,煎饺,3,荤,小吃,2.1,文理学部
1149,湖滨食堂,牛肉包,3,荤,面点,2.1,文理学部
1220,湖滨风味食堂,手撕包菜,3,素,份儿菜,3,文理学部
1221,湖滨风味食堂,白菜,3,素,份儿菜,3,文理学部
1222,湖滨风味食堂,蒸蛋,3,素,份儿菜,3,文理学部
1377,湖滨风味食堂珞珈面馆,银耳红枣羹,3,素,汤羹,3,文理学部
1378,湖滨风味食堂珞珈面馆,皮蛋青菜粥,3,素,汤羹,3,文理学部
1379,湖滨风味食堂珞珈面馆,现磨红豆沙,3,素,汤羹,3,文理学部
1594,桂园食堂,韭菜鸡蛋饼,3,荤,小吃,3,文理学部
1596,桂园食堂,生煎饺子,3,荤,小吃,3,文理学部
1633,桂园食堂,鸡翅根,3,荤,小吃,3,文理学部
1660,桂园食堂,宫中蛋包,3,荤,面点,3,文理学部
1691,桂园食堂,红枣玉米粥,3,素,汤羹,3,文理学部
1692,桂园食堂,五谷养生粥,3,素,汤羹,3,文理学部
1693,桂园食堂,红枣银耳粥,3,素,汤羹,3,文理学部
1698,桂园食堂,绿豆粥,3,素,汤羹,3,文理学部
1701,桂园食堂,水果奶汁,3,素,汤羹,3,文理学部
1710,枫园食堂,红豆薏米粥,3,素,汤羹,2.1,文理学部
1712,枫园食堂,玉米南瓜粥,3,素,汤羹,2.1,文理学部
1714,枫园食堂,绿豆沙,3,素,汤羹,2.1,文理学部
1715,枫园食堂,红豆沙,3,素,汤羹,2.1,文理学部
1716,枫园食堂,燕麦豆浆,3,素,汤羹,2.1,文理学部
1717,枫园食堂,红枣豆浆,3,素,汤羹,2.1,文理学部
1718,枫园食堂,银耳汤,3,素,汤羹,2.1,文理学部
1719,枫园食堂,皮蛋粥,3,素,汤羹,2.1,文理学部
1721,枫园食堂,八宝粥,3,素,汤羹,2.1,文理学部
1722,枫园食堂,紫薯粥,3,素,汤羹,2.1,文理学部
1724,枫园食堂,原味燕麦粥,3,素,汤羹,2.1,文理学部
1728,枫园食堂,锅盔,3,素,小吃,3,文理学部
1731,枫园食堂,绿茶佛饼,3,素,小吃,2.1,文理学部
1732,枫园食堂,地瓜圆子,3,素,小吃,2.1,文理学部
1734,枫园食堂,小葱煎包,3,素,面点,2.1,文理学部
1735,枫园食堂,手工煎饺,3,素,面点,2.1,文理学部
1736,枫园食堂,千层饼,3,素,面点,1.75,文理学部
1737,枫园食堂,手抓饼,3,素,小吃,2.1,文理学部
1739,枫园食堂,豆皮,3,素,小吃,2.1,文理学部
1741,枫园食堂,三角蛋糕,3,素,面点,2.1,文理学部
1750,枫园食堂,奶香馒头,3,素,小吃,2.1,文理学部
1751,枫园食堂,红糖糕,3,素,小吃,2.1,文理学部
1752,枫园食堂,白糖糕,3,素,小吃,2.1,文理学部
1753,枫园食堂,奶黄包,3,素,小吃,2.1,文理学部
1754,枫园食堂,黑米糕,3,素,面点,2.1,文理学部
1755,枫园食堂,椰米糕,3,素,面点,2.1,文理学部
1756,枫园食堂,紫薯卷,3,素,面点,2.1,文理学部
1757,枫园食堂,香橙卷,3,素,面点,2.1,文理学部
1762,枫园食堂,烧卖,3,素,面点,2.1,文理学部
1850,枫园风味食堂,蒸南瓜,3,素,套餐,3,文理学部
1851,枫园风味食堂,豆腐,3,素,套餐,3,文理学部
1854,枫园风味食堂,蒸蛋,3,素,套餐,3,文理学部
1857,枫园风味食堂,青菜,3,素,套餐,3,文理学部
1925,桂园食堂,原汤粉,3,素,面食,3,文理学部
1941,桂园食堂,麻酱饼,3,素,小吃,3,文理学部
1956,医学部食堂（一楼）,蒸饺,3,荤,面点,2.1,医学部
1957,医学部食堂（一楼）,烧麦,3,荤,面点,2.1,医学部
1958,医学部食堂（一楼）,奶黄包,3,素,面点,2.1,医学部
1959,医学部食堂（一楼）,紫薯卷,3,素,面点,2.1,医学部
1961,医学部食堂（一楼）,蒸红薯,3,素,面点,2.1,医学部
1962,医学部食堂（一楼）,蒸紫薯,3,素,面点,2.1,医学部
1963,医学部食堂（一楼）,蒸玉米,3,素,面点,2.1,医学部
1964,医学部食堂（一楼）,黑米糕,3,素,面点,2.1,医学部
1965,医学部食堂（一楼）,三鲜豆皮,3,素,面点,2.1,医学部
1968,医学部食堂（一楼）,南瓜饼,3,素,面点,2.1,医学部
1969,医学部食堂（一楼）,芝麻酥饼,3,素,面点,2.1,医学部
1978,医学部食堂（一楼）,韭菜丝卷饼,3,素,面点,2.1,医学部
1979,医学部食堂（一楼）,煎包,3,荤,面点,2.1,医学部
1980,医学部食堂（一楼）,煎饺,3,荤,面点,2.1,医学部
1984,医学部食堂（一楼）,酱香千层饼,3,素,小吃,2.1,医学部
1985,医学部食堂（一楼）,鲜肉馅饼,3,荤,面点,2.1,医学部
1986,医学部食堂（一楼）,鸡蛋饼,3,素,面点,2.1,医学部
1987,医学部食堂（一楼）,黄金饼,3,素,面点,2.1,医学部
1990,医学部食堂（一楼）,八宝粥,3,素,汤羹,2.1,医学部
1991,医学部食堂（一楼）,皮蛋粥,3,素,汤羹,2.1,医学部
1992,医学部食堂（一楼）,红枣银耳汤,3,素,汤羹,2.1,医学部
1993,医学部食堂（一楼）,米酒汤圆,3,素,汤羹,2.1,医学部
1994,医学部食堂（一楼）,绿豆粥,3,素,汤羹,2.1,医学部
1995,医学部食堂（一楼）,红糖麦片粥,3,素,汤羹,2.1,医学部
2000,医学部食堂（一楼）,五香豆皮,3,素,份儿菜,2.1,医学部
2001,医学部食堂（一楼）,卤水香干,3,素,份儿菜,2.1,医学部
2002,医学部食堂（一楼）,皮蛋豆腐,3,素,份儿菜,2.1,医学部
2003,医学部食堂（一楼）,桂花山药,3,素,份儿菜,2.1,医学部
2080,工学部一食堂,豆皮,3,素,面点,3,工学部
2117,工学部一食堂,热干面,3,素,面食,3,工学部
2118,工学部一食堂,原汤粉,3,素,面食,3,工学部
2121,工学部一食堂,桂林米粉,3,素,面食,3,工学部
2381,枫园风味食堂,热干面,3,素,面食,3,文理学部
2423,医学部食堂（一楼）,红油魔芋,3,素,份儿菜,2.1,医学部
2424,医学部食堂（一楼）,蒜泥腐竹,3,素,份儿菜,2.1,医学部
2425,医学部食堂（一楼）,口水木耳,3,素,份儿菜,2.1,医学部
2426,医学部食堂（一楼）,卤味素鸡,3,素,份儿菜,2.1,医学部
2427,医学部食堂（一楼）,拌西蓝花,3,素,份儿菜,2.1,医学部
2428,医学部食堂（一楼）,蒜泥香菇,3,素,份儿菜,2.1,医学部
2531,枫园风味食堂,泡菜,3,素,小吃,3,文理学部
2553,医学部食堂（二楼）,孜然土豆片,3,素,份儿菜,3,医学部
2555,医学部食堂（二楼）,外婆菜,3,荤,份儿菜,3,医学部
2721,工学部二食堂（水苑）,红枣银耳莲子羹,3,素,汤羹,3,工学部
2722,工学部二食堂（水苑）,汤圆米酒,3,素,汤羹,3,工学部
2723,工学部二食堂（水苑）,牛奶燕麦蓉,3,素,汤羹,3,工学部
2724,工学部二食堂（水苑）,八宝美容羹,3,素,汤羹,3,工学部
2725,工学部二食堂（水苑）,川贝雪梨枸杞汤,3,素,汤羹,3,工学部
2726,工学部二食堂（水苑）,红豆沙,3,素,汤羹,3,工学部
2727,工学部二食堂（水苑）,绿豆沙,3,素,汤羹,3,工学部
2728,工学部二食堂（水苑）,红枣牛奶花生露,3,素,汤羹,3,工学部
2746,工学部二食堂（水苑）,三鲜豆皮,3,素,小吃,3,工学部
2823,工学部二食堂（水苑）,新农牛杂面（粉）,3,荤,面食,3,工学部
2837,工学部二食堂（水苑）,莲藕肉馅饼,3,荤,小吃,3,工学部
2840,工学部二食堂（水苑）,蛋包肠,3,素,小吃,3,工学部
2924,湖滨食堂,HBTHR2925,3,素,份儿菜,2.1,文理学部
2925,湖滨食堂,HBTHR2926,3,素,份儿菜,2.1,文理学部
2926,湖滨食堂,HBTHR2927,3,素,份儿菜,2.1,文理学部
2927,湖滨食堂,HBTHR2928,3,素,份儿菜,2.1,文理学部
2928,湖滨食堂,HBTHR2929,3,素,份儿菜,2.1,文理学部
2929,湖滨食堂,HBTHR2930,3,素,份儿菜,2.1,文理学部
2930,湖滨食堂,HBTHR2931,3,素,份儿菜,2.1,文理学部
2943,枫园食堂,FYTHR2944,3,素,份儿菜,2.1,文理学部
2944,枫园食堂,FYTHR2945,3,素,份儿菜,2.1,文理学部
2945,枫园食堂,FYTHR2946,3,素,份儿菜,2.1,文理学部
2946,枫园食堂,FYTHR2947,3,素,份儿菜,2.1,文理学部
2947,枫园食堂,FYTHR2948,3,素,份儿菜,2.1,文理学部
2948,枫园食堂,FYTHR2949,3,素,份儿菜,2.1,文理学部
1513,桂园食堂,黑芝麻热干面,2.87,素,面食,2.5,文理学部
1432,桂园食堂,芋头烧肉,2.64,荤,份儿菜,2.3,文理学部
1433,桂园食堂,豆角炒肉丝,2.64,荤,份儿菜,2.3,文理学部
1434,桂园食堂,青椒炒鸡片,2.64,荤,份儿菜,2.3,文理学部
1435,桂园食堂,千张肉丝,2.64,荤,份儿菜,2.3,文理学部
1436,桂园食堂,苕粉肉丝,2.64,荤,份儿菜,2.3,文理学部
1437,桂园食堂,烧南瓜,2.64,荤,份儿菜,2.3,文理学部
3074,梅园食堂,MYTWPSI3075,2.6,素,份儿菜,1.82,文理学部
3075,梅园食堂,MYTWPSI3076,2.6,素,份儿菜,1.82,文理学部
3076,梅园食堂,MYTWPSI3077,2.6,素,份儿菜,1.82,文理学部
194,信息学部三食堂,牛肉包,2.5,素,面点,2.5,信息学部
277,信息学部三食堂,土家酱香饼,2.5,素,面点,2.5,信息学部
278,信息学部三食堂,香甜红豆饼,2.5,素,面点,2.5,信息学部
279,信息学部三食堂,韭菜鲜肉千层饼,2.5,荤,面点,2.5,信息学部
280,信息学部三食堂,土豆丝千层饼,2.5,素,面点,2.5,信息学部
610,信息学部二食堂（一楼）,煎鲜肉饼,2.5,荤,面点,1.75,信息学部
611,信息学部二食堂（一楼）,太阳饼,2.5,素,面点,1.75,信息学部
612,信息学部二食堂（一楼）,红豆饼,2.5,素,面点,1.75,信息学部
613,信息学部二食堂（一楼）,面包饼,2.5,素,面点,1.75,信息学部
614,信息学部二食堂（一楼）,红薯面窝,2.5,素,面点,1.75,信息学部
615,信息学部二食堂（一楼）,炸玉米饼,2.5,素,面点,1.75,信息学部
616,信息学部二食堂（一楼）,红豆卷,2.5,素,面点,1.75,信息学部
823,星湖园食堂,炸鸡腿,2.5,荤,其它,2.5,信息学部
925,田园食堂,八珍糯米粑,2.5,素,面点,2.5,工学部
926,田园食堂,红糖马拉糕,2.5,素,面点,2.5,工学部
927,田园食堂,南瓜马拉糕,2.5,素,面点,2.5,工学部
928,田园食堂,紫薯马拉糕,2.5,素,面点,2.5,工学部
930,田园食堂,八宝粥,2.5,素,汤羹,2.5,工学部
931,田园食堂,牛奶燕麦粥,2.5,素,汤羹,2.5,工学部
932,田园食堂,桂圆莲子粥,2.5,素,汤羹,2.5,工学部
1031,田园食堂,韭菜盒子,2.5,素,面点,2.5,工学部
1044,田园食堂,小米南瓜粥,2.5,素,汤羹,2.5,工学部
1084,湖滨食堂,南瓜豆沙糍,2.5,素,面点,1.75,文理学部
1086,湖滨食堂,蒸饺,2.5,荤,面点,1.75,文理学部
1087,湖滨食堂,烧卖,2.5,素,面点,1.75,文理学部
1088,湖滨食堂,窝窝头,2.5,素,面点,1.75,文理学部
1089,湖滨食堂,紫薯卷（大）,2.5,素,面点,1.75,文理学部
1090,湖滨食堂,香橙卷,2.5,素,面点,1.75,文理学部
1112,湖滨食堂,红豆饼,2.5,素,面点,1.75,文理学部
1113,湖滨食堂,金果条,2.5,素,面点,1.75,文理学部
1114,湖滨食堂,酥饼,2.5,素,面点,1.75,文理学部
1115,湖滨食堂,鲜肉煎饼,2.5,荤,面点,1.75,文理学部
1116,湖滨食堂,地瓜丸子,2.5,素,小吃,1.75,文理学部
1117,湖滨食堂,鸡蛋发糕,2.5,素,面点,1.75,文理学部
1118,湖滨食堂,玉米饼,2.5,素,面点,1.75,文理学部
1119,湖滨食堂,太阳饼,2.5,素,面点,1.75,文理学部
1120,湖滨食堂,面包饼,2.5,素,面点,1.75,文理学部
1121,湖滨食堂,韭菜盒子,2.5,素,小吃,1.75,文理学部
1122,湖滨食堂,苕面窝,2.5,素,面点,1.75,文理学部
1137,湖滨食堂,香肠卷,2.5,荤,小吃,1.75,文理学部
1139,湖滨食堂,黑椒鸡块,2.5,素,小吃,1.75,文理学部
1142,湖滨食堂,鱼籽烧,2.5,荤,小吃,1.75,文理学部
1143,湖滨食堂,韭菜鸡蛋饼,2.5,荤,面点,1.75,文理学部
1152,湖滨食堂,永和黑豆乳,2.5,素,小吃,1.75,文理学部
1935,桂园食堂,雪菜千张饼,2.5,素,小吃,2.5,文理学部
1936,桂园食堂,香菇粉条馅饼,2.5,素,小吃,2.5,文理学部
1937,桂园食堂,香甜玉米饼,2.5,素,小吃,2.5,文理学部
2592,医学部食堂（二楼）,黑米粥,2.5,素,汤羹,2.5,医学部
2593,医学部食堂（二楼）,银耳汤,2.5,素,汤羹,2.5,医学部
2836,工学部二食堂（水苑）,玉米肉馅饼,2.5,荤,小吃,2.5,工学部
3048,梅园食堂,MYTWPFI3049,2.5,素,份儿菜,1.75,文理学部
3049,梅园食堂,MYTWPFI3050,2.5,素,份儿菜,1.75,文理学部
3050,梅园食堂,MYTWPFI3051,2.5,素,份儿菜,1.75,文理学部
3051,梅园食堂,MYTWPFI3052,2.5,素,份儿菜,1.75,文理学部
3052,梅园食堂,MYTWPFI3053,2.5,素,份儿菜,1.75,文理学部
3053,梅园食堂,MYTWPFI3054,2.5,素,份儿菜,1.75,文理学部
1466,桂园食堂,西红柿蛋汤,2.3,荤,汤羹,2,文理学部
1470,桂园食堂,蒸芙蓉蛋,2.3,荤,份儿菜,2,文理学部
2719,工学部二食堂（水苑）,荤菜,2.1,荤,份儿菜,2.1,工学部
169,信息学部三食堂,葱花大油饼,2,素,面点,2,信息学部
188,信息学部三食堂,鲜汁大包,2,荤,面点,2,信息学部
189,信息学部三食堂,香烩酱肉包,2,荤,面点,2,信息学部
190,信息学部三食堂,鱼香肉丝包,2,荤,面点,2,信息学部
195,信息学部三食堂,梅干菜包,2,素,面点,2,信息学部
281,信息学部三食堂,香肠鸡蛋软饼,2,荤,面点,2,信息学部
424,信息学部二食堂（一楼）,酸辣土豆丝,2,素,份儿菜,1.4,信息学部
425,信息学部二食堂（一楼）,芹菜胡萝卜丝,2,素,份儿菜,1.4,信息学部
426,信息学部二食堂（一楼）,清炒油麦菜,2,素,份儿菜,1.4,信息学部
427,信息学部二食堂（一楼）,清炒南瓜丝,2,素,份儿菜,1.4,信息学部
428,信息学部二食堂（一楼）,酸辣海带丝,2,素,份儿菜,1.4,信息学部
429,信息学部二食堂（一楼）,清炒小白菜,2,素,份儿菜,1.4,信息学部
430,信息学部二食堂（一楼）,炒藕片,2,素,份儿菜,1.4,信息学部
431,信息学部二食堂（一楼）,酸辣藕丁,2,素,份儿菜,1.4,信息学部
432,信息学部二食堂（一楼）,酸辣黄瓜条,2,素,份儿菜,1.4,信息学部
433,信息学部二食堂（一楼）,清炒角瓜丝,2,素,份儿菜,1.4,信息学部
434,信息学部二食堂（一楼）,蒜蓉苋菜,2,素,份儿菜,1.4,信息学部
435,信息学部二食堂（一楼）,清炒莴苣丝,2,素,份儿菜,1.4,信息学部
436,信息学部二食堂（一楼）,清炒竹叶菜,2,素,份儿菜,1.4,信息学部
437,信息学部二食堂（一楼）,清炒菜薹,2,素,份儿菜,1.4,信息学部
457,信息学部二食堂（一楼）,麻辣豆腐,2,素,份儿菜,1.4,信息学部
458,信息学部二食堂（一楼）,干烧土豆条,2,素,份儿菜,1.4,信息学部
459,信息学部二食堂（一楼）,肉沫烧冬瓜,2,素,份儿菜,1.4,信息学部
460,信息学部二食堂（一楼）,干烧花菜,2,素,份儿菜,1.4,信息学部
461,信息学部二食堂（一楼）,茄子烧豆角,2,素,份儿菜,1.4,信息学部
462,信息学部二食堂（一楼）,红烧香干,2,素,份儿菜,1.4,信息学部
501,信息学部二食堂（一楼）,番茄鸡蛋汤,2,素,汤羹,1.4,信息学部
502,信息学部二食堂（一楼）,胡辣汤,2,荤,汤羹,1.4,信息学部
535,信息学部二食堂（一楼）,味极鲜蒸蛋羹,2,素,份儿菜,1.4,信息学部
536,信息学部二食堂（一楼）,粉蒸豆角,2,素,份儿菜,1.4,信息学部
537,信息学部二食堂（一楼）,剁椒芋头,2,素,份儿菜,1.4,信息学部
538,信息学部二食堂（一楼）,蒜蓉蒸冬瓜,2,素,份儿菜,1.4,信息学部
548,信息学部二食堂（一楼）,咸蛋黄焗南瓜,2,素,份儿菜,1.4,信息学部
549,信息学部二食堂（一楼）,蒜香茄子,2,素,份儿菜,1.4,信息学部
550,信息学部二食堂（一楼）,葱香荷包蛋,2,素,份儿菜,1.4,信息学部
551,信息学部二食堂（一楼）,孜然面筋,2,素,份儿菜,1.4,信息学部
591,信息学部二食堂（一楼）,绿豆粥,2,素,汤羹,1.4,信息学部
605,信息学部二食堂（一楼）,油条,2,素,面点,1.4,信息学部
606,信息学部二食堂（一楼）,糯米鸡,2,素,面点,1.4,信息学部
607,信息学部二食堂（一楼）,鸡冠饺,2,素,面点,1.4,信息学部
608,信息学部二食堂（一楼）,韭菜盒子,2,素,面点,1.4,信息学部
609,信息学部二食堂（一楼）,炸酥饺,2,素,面点,1.4,信息学部
627,信息学部二食堂（一楼）,豆腐汤,2,素,汤羹,1.4,信息学部
652,信息学部二食堂（一楼）,千张炖白菜,2,素,份儿菜,1.4,信息学部
653,信息学部二食堂（一楼）,茄子炖土豆,2,素,份儿菜,1.4,信息学部
654,信息学部二食堂（一楼）,海带丝炖豆腐,2,素,份儿菜,1.4,信息学部
655,信息学部二食堂（一楼）,西兰花炖豆腐泡,2,素,份儿菜,1.4,信息学部
808,星湖园食堂,黑米粥,2,素,汤羹,2,信息学部
821,星湖园食堂,糯米鸡,2,荤,面点,2,信息学部
825,星湖园食堂,红薯面窝,2,素,面点,2,信息学部
836,星湖园食堂,风味煎馅饼,2,素,面点,2,信息学部
838,星湖园食堂,软饼,2,素,面点,2,信息学部
875,星湖园食堂,鸡蛋糊米酒,2,素,汤羹,2,信息学部
896,星湖园食堂,红烧豆腐,2,素,份儿菜,2,信息学部
897,星湖园食堂,红烧南瓜,2,素,份儿菜,2,信息学部
898,星湖园食堂,清炒小白菜,2,素,份儿菜,2,信息学部
899,星湖园食堂,清炒油麦菜,2,素,份儿菜,2,信息学部
900,星湖园食堂,清炒菠菜,2,素,份儿菜,2,信息学部
901,星湖园食堂,手撕包菜,2,素,份儿菜,2,信息学部
902,星湖园食堂,酸辣土豆丝,2,素,份儿菜,2,信息学部
923,田园食堂,玉米火腿卷,2,荤,面点,2,工学部
929,田园食堂,黑米粥,2,素,汤羹,2,工学部
935,田园食堂,米酒,2,素,汤羹,2,工学部
962,田园食堂,滑藕片,2,素,份儿菜,2,工学部
963,田园食堂,洪湖卤藕,2,素,份儿菜,2,工学部
964,田园食堂,油炸花生米,2,素,份儿菜,2,工学部
965,田园食堂,蒸芙蓉蛋,2,素,份儿菜,2,工学部
966,田园食堂,香油拌毛豆,2,素,份儿菜,2,工学部
967,田园食堂,西芹拌腐竹,2,素,份儿菜,2,工学部
968,田园食堂,青豆玉米粒,2,素,份儿菜,2,工学部
1043,田园食堂,绿豆粥,2,素,汤羹,2,工学部
1140,湖滨食堂,白糖酥饼,2,素,面点,1.4,文理学部
1145,湖滨食堂,米发糕,2,素,面点,1.4,文理学部
1147,湖滨食堂,小麻花,2,素,小吃,1.4,文理学部
1153,湖滨食堂,火腿煎蛋,2,素,小吃,1.4,文理学部
1380,湖滨风味食堂珞珈面馆,枸杞红枣粥,2,素,汤羹,2,文理学部
1381,湖滨风味食堂珞珈面馆,南瓜小米粥,2,素,汤羹,2,文理学部
1382,湖滨风味食堂珞珈面馆,米酒小汤圆,2,素,汤羹,2,文理学部
1383,湖滨风味食堂珞珈面馆,牛奶燕麦粥,2,素,汤羹,2,文理学部
1384,湖滨风味食堂珞珈面馆,椰浆西米露,2,素,汤羹,2,文理学部
1385,湖滨风味食堂珞珈面馆,绿豆汤,2,素,汤羹,2,文理学部
1388,医学部食堂（一楼）,鸡肉煎饺,2,荤,面点,2,医学部
1389,医学部食堂（一楼）,麻花,2,素,其它,2,医学部
1390,医学部食堂（一楼）,豆浆,2,素,汤羹,2,医学部
1402,医学部食堂（一楼）,粉蒸豆角,2,素,份儿菜,1.4,医学部
1403,医学部食堂（一楼）,豆萁茄子,2,素,份儿菜,1.4,医学部
1404,医学部食堂（一楼）,粉蒸藕,2,素,份儿菜,1.4,医学部
1405,医学部食堂（一楼）,火腿蒸鸡蛋,2,素,份儿菜,1.4,医学部
1406,医学部食堂（一楼）,剁椒芋头,2,素,份儿菜,1.4,医学部
1589,桂园食堂,葱花蛋饼,2,荤,小吃,2,文理学部
1590,桂园食堂,酱饼,2,素,小吃,2,文理学部
1591,桂园食堂,糯米鸡,2,荤,小吃,2,文理学部
1592,桂园食堂,土豆饼,2,素,小吃,2,文理学部
1593,桂园食堂,糍粑,2,素,小吃,2,文理学部
1657,桂园食堂,鱼香肉丝包,2,荤,面点,2,文理学部
1658,桂园食堂,香菇青菜包,2,荤,面点,2,文理学部
1659,桂园食堂,牛肉粉丝包,2,荤,面点,2,文理学部
1690,桂园食堂,桂花糊米酒,2,素,汤羹,2,文理学部
1696,桂园食堂,香米白粥,2,素,汤羹,2,文理学部
1697,桂园食堂,黑米粥,2,素,汤羹,2,文理学部
1699,桂园食堂,绿豆汤,2,素,汤羹,2,文理学部
1700,桂园食堂,蒸鸡蛋,2,荤,其它,2,文理学部
1763,枫园食堂,南瓜玉米糕,2,素,面点,1.4,文理学部
1765,枫园食堂,鲜肉馅饼,2,荤,面点,1.4,文理学部
1766,枫园食堂,鸡蛋馅饼,2,素,面点,1.4,文理学部
