ID,601919.symbol,601919.name,601919.date,601919.open,601919.high,601919.low,601919.close,601919.close_prev,601919.change_pct,601919.volume,601919.amount,601919.turnover,601919.cap_market,601919.cap_total,601919.close_adj,601919.unit,600519.symbol,600519.name,600519.date,600519.open,600519.high,600519.low,600519.close,600519.close_prev,600519.change_pct,600519.volume,600519.amount,600519.turnover,600519.cap_market,600519.cap_total,600519.close_adj,600519.unit,601857.symbol,601857.name,601857.date,601857.open,601857.high,601857.low,601857.close,601857.close_prev,601857.change_pct,601857.volume,601857.amount,601857.turnover,601857.cap_market,601857.cap_total,601857.close_adj,601857.unit
41,601919.SS,中远海控,2019/8/28,4.58,4.61,4.54,4.55,4.58,-0.655,8378851,38291262,0.1097,34742318324,55780857983,3.296331,CNY,600519.SS,贵州茅台,2019/8/28,1109,1123.19,1083.01,1100.11,1109,-0.8016,4700967,5169778985,0.3742,1.38E+12,1.38E+12,1065.7689,CNY,601857.SS,中国石油,2019/8/28,6.11,6.12,6.09,6.09,6.1,-0.1639,40329236,246148202,0.0249,9.86E+11,1.11E+12,5.463857,CNY
42,601919.SS,中远海控,2019/8/29,4.58,4.62,4.54,4.61,4.55,1.3187,14091590,64618263,0.1845,35200458786,56516429737,3.339799,CNY,600519.SS,贵州茅台,2019/8/29,1105,1118.18,1092.5,1113.1,1100.11,1.1808,2933042,3247704307,0.2335,1.40E+12,1.40E+12,1078.3534,CNY,601857.SS,中国石油,2019/8/29,6.11,6.11,6.07,6.09,6.09,0,34150998,207917722,0.0211,9.86E+11,1.11E+12,5.463857,CNY
43,601919.SS,中远海控,2019/8/30,4.64,4.66,4.55,4.59,4.61,-0.4338,14453046,66544212,0.1893,35047745299,56271239152,3.325309,CNY,600519.SS,贵州茅台,2019/8/30,1125,1146,1123,1142,1113.1,2.5964,4489077,5093877152,0.3574,1.43E+12,1.43E+12,1106.3512,CNY,601857.SS,中国石油,2019/8/30,6.12,6.16,6.09,6.12,6.09,0.4926,68939478,422584410,0.0426,9.91E+11,1.12E+12,5.490772,CNY
44,601919.SS,中远海控,2019/9/2,4.64,4.75,4.6,4.73,4.59,3.0501,25335065,118878083,0.3318,36116739709,57987573244,3.426735,CNY,600519.SS,贵州茅台,2019/9/2,1139.99,1144.98,1129,1138.76,1142,-0.2837,2823433,3210850606,0.2248,1.43E+12,1.43E+12,1103.2124,CNY,601857.SS,中国石油,2019/9/2,6.11,6.17,6.1,6.16,6.12,0.6536,61856812,380494750,0.0382,9.97E+11,1.13E+12,5.52666,CNY
45,601919.SS,中远海控,2019/9/3,4.74,4.88,4.73,4.81,4.73,1.6913,29000651,139507163,0.3798,36727593657,58968335582,3.484693,CNY,600519.SS,贵州茅台,2019/9/3,1140,1151.02,1128.56,1140,1138.76,0.1089,2948509,3358578409,0.2347,1.43E+12,1.43E+12,1104.4137,CNY,601857.SS,中国石油,2019/9/3,6.16,6.16,6.13,6.15,6.16,-0.1623,39027877,239695443,0.0241,9.96E+11,1.13E+12,5.517688,CNY
46,601919.SS,中远海控,2019/9/4,4.84,5.08,4.82,5.02,4.81,4.3659,45893857,227841787,0.601,38331085272,61542836720,3.636831,CNY,600519.SS,贵州茅台,2019/9/4,1140.8,1142.91,1120.11,1125.01,1140,-1.3149,3360022,3785904728,0.2675,1.41E+12,1.41E+12,1089.8916,CNY,601857.SS,中国石油,2019/9/4,6.15,6.19,6.14,6.19,6.15,0.6504,75308273,464561742,0.0465,1.00E+12,1.13E+12,5.553575,CNY
47,601919.SS,中远海控,2019/9/5,5.05,5.06,4.93,4.94,5.02,-1.5936,31185448,155927122,0.4084,37720231324,60562074381,3.578873,CNY,600519.SS,贵州茅台,2019/9/5,1129,1144.9,1128,1144,1125.01,1.688,3293084,3746608087,0.2621,1.44E+12,1.44E+12,1108.2888,CNY,601857.SS,中国石油,2019/9/5,6.21,6.29,6.21,6.23,6.19,0.6462,100910130,630814027,0.0623,1.01E+12,1.14E+12,5.589463,CNY
48,601919.SS,中远海控,2019/9/6,4.98,5.03,4.94,4.97,4.94,0.6073,19539160,97336376,0.2559,37949301554,60929860258,3.600607,CNY,600519.SS,贵州茅台,2019/9/6,1144.5,1146.15,1131,1142.49,1144,-0.132,2617659,2978155822,0.2084,1.44E+12,1.44E+12,1106.8259,CNY,601857.SS,中国石油,2019/9/6,6.24,6.27,6.22,6.26,6.23,0.4815,61343008,382855225,0.0379,1.01E+12,1.15E+12,5.616378,CNY
49,601919.SS,中远海控,2019/9/9,5.02,5.03,4.93,4.97,4.97,0,18699969,92813936,0.2449,37949301554,60929860258,3.600607,CNY,600519.SS,贵州茅台,2019/9/9,1145,1148,1135,1136.52,1142.49,-0.5225,2937934,3346080774,0.2339,1.43E+12,1.43E+12,1101.0423,CNY,601857.SS,中国石油,2019/9/9,6.29,6.33,6.25,6.33,6.26,1.1182,98782834,622132018,0.061,1.02E+12,1.16E+12,5.679181,CNY
50,601919.SS,中远海控,2019/9/10,4.98,4.98,4.86,4.91,4.97,-1.2072,16972837,83069624,0.2223,37491161093,60194288505,3.557139,CNY,600519.SS,贵州茅台,2019/9/10,1134.3,1135,1120.01,1123.85,1136.52,-1.1148,2622707,2952753655,0.2088,1.41E+12,1.41E+12,1088.7678,CNY,601857.SS,中国石油,2019/9/10,6.33,6.36,6.29,6.35,6.33,0.316,73980655,467955462,0.0457,1.03E+12,1.16E+12,5.697125,CNY
51,601919.SS,中远海控,2019/9/11,4.92,4.96,4.88,4.91,4.91,0,15276795,75125422,0.2001,37491161093,60194288505,3.557139,CNY,600519.SS,贵州茅台,2019/9/11,1119.22,1119.97,1068,1069.52,1123.85,-4.8343,8171654,8904690560,0.6505,1.34E+12,1.34E+12,1036.1338,CNY,601857.SS,中国石油,2019/9/11,6.35,6.35,6.31,6.32,6.35,-0.4724,54298036,343928147,0.0335,1.02E+12,1.16E+12,5.670209,CNY
52,601919.SS,中远海控,2019/9/12,4.92,5.05,4.88,4.99,4.91,1.6293,28345125,140559474,0.3712,38102015041,61175050843,3.615097,CNY,600519.SS,贵州茅台,2019/9/12,1066,1109.98,1066,1099,1069.52,2.7564,4121133,4498210332,0.3281,1.38E+12,1.38E+12,1064.6935,CNY,601857.SS,中国石油,2019/9/12,6.31,6.33,6.26,6.28,6.32,-0.6329,71761298,451026819,0.0443,1.02E+12,1.15E+12,5.634322,CNY
53,601919.SS,中远海控,2019/9/16,4.98,5,4.92,4.96,4.99,-0.6012,16317834,80906160,0.2137,37872944811,60807264966,3.593363,CNY,600519.SS,贵州茅台,2019/9/16,1083,1103.95,1083,1099,1099,0,3137180,3432292113,0.2497,1.38E+12,1.38E+12,1064.6935,CNY,601857.SS,中国石油,2019/9/16,6.54,6.59,6.46,6.5,6.28,3.5032,310385190,2027363130,0.1917,1.05E+12,1.19E+12,5.831703,CNY
54,601919.SS,中远海控,2019/9/17,4.92,5.08,4.87,4.93,4.96,-0.6048,33068514,164239076,0.4331,37643874580,60439479089,3.571629,CNY,600519.SS,贵州茅台,2019/9/17,1094,1106.66,1087,1094.01,1099,-0.454,2519693,2767385769,0.2006,1.37E+12,1.37E+12,1059.8593,CNY,601857.SS,中国石油,2019/9/17,6.52,6.53,6.41,6.42,6.5,-1.2308,134806966,869044450,0.0833,1.04E+12,1.17E+12,5.759928,CNY
55,601919.SS,中远海控,2019/9/18,4.93,4.94,4.81,4.86,4.93,-1.4199,18097355,88127598,0.237,37109377375,59581312043,3.520916,CNY,600519.SS,贵州茅台,2019/9/18,1108.5,1150,1108.18,1148.9,1094.01,5.0173,6931447,7899560194,0.5518,1.44E+12,1.44E+12,1113.0358,CNY,601857.SS,中国石油,2019/9/18,6.36,6.36,6.32,6.33,6.42,-1.4019,104498812,661869224,0.0645,1.02E+12,1.16E+12,5.679181,CNY
56,601919.SS,中远海控,2019/9/19,4.87,4.9,4.83,4.86,4.86,0,13661950,66395531,0.1789,37109377375,59581312043,3.520916,CNY,600519.SS,贵州茅台,2019/9/19,1148,1150,1137.1,1145,1148.9,-0.3395,2447980,2800064436,0.1949,1.44E+12,1.44E+12,1109.2576,CNY,601857.SS,中国石油,2019/9/19,6.32,6.35,6.29,6.35,6.33,0.316,62429180,394221420,0.0386,1.03E+12,1.16E+12,5.697125,CNY
57,601919.SS,中远海控,2019/9/20,4.89,4.92,4.81,4.9,4.86,0.823,17976035,87283698,0.2354,37414804349,60071693212,3.549895,CNY,600519.SS,贵州茅台,2019/9/20,1151,1160,1147.59,1157.42,1145,1.0847,3762666,4346138244,0.2995,1.45E+12,1.45E+12,1121.2899,CNY,601857.SS,中国石油,2019/9/20,6.35,6.4,6.33,6.38,6.35,0.4724,56850312,361538818,0.0351,1.03E+12,1.17E+12,5.72404,CNY
58,601919.SS,中远海控,2019/9/23,4.87,4.93,4.82,4.91,4.9,0.2041,17896841,87082135,0.2344,37491161093,60194288505,3.557139,CNY,600519.SS,贵州茅台,2019/9/23,1157,1157,1131,1149,1157.42,-0.7275,3002633,3431058973,0.239,1.44E+12,1.44E+12,1113.1327,CNY,601857.SS,中国石油,2019/9/23,6.38,6.4,6.35,6.36,6.38,-0.3135,47942820,305239536,0.0296,1.03E+12,1.16E+12,5.706097,CNY
59,601919.SS,中远海控,2019/9/24,4.89,4.96,4.87,4.94,4.91,0.611,17767852,87572489,0.2327,37720231324,60562074381,3.578873,CNY,600519.SS,贵州茅台,2019/9/24,1155,1184.9,1152,1184,1149,3.0461,3626913,4259833998,0.2887,1.49E+12,1.49E+12,1147.0401,CNY,601857.SS,XD中国石,2019/9/24,6.3,6.3,6.25,6.26,6.28,-0.3185,40676470,255223610,0.0251,1.01E+12,1.15E+12,5.687924,CNY
60,601919.SS,中远海控,2019/9/25,4.95,4.98,4.86,4.98,4.94,0.8097,17615553,86693481,0.2307,38025658298,61052455551,3.607852,CNY,600519.SS,贵州茅台,2019/9/25,1180,1188.87,1170.5,1174,1184,-0.8446,2402458,2832308420,0.1912,1.47E+12,1.47E+12,1137.3523,CNY,601857.SS,中国石油,2019/9/25,6.24,6.24,6.14,6.15,6.26,-1.7572,59373619,366708184,0.0367,9.96E+11,1.13E+12,5.587977,CNY
61,601919.SS,中远海控,2019/9/26,4.94,5.21,4.91,5.09,4.98,2.2088,59427986,304433215,0.7783,38865582477,62401003765,3.687544,CNY,600519.SS,贵州茅台,2019/9/26,1174.94,1183.35,1158.81,1167,1174,-0.5963,2608194,3050478322,0.2076,1.47E+12,1.47E+12,1130.5708,CNY,601857.SS,中国石油,2019/9/26,6.15,6.17,6.1,6.1,6.15,-0.813,47886279,293203057,0.0296,9.88E+11,1.12E+12,5.542546,CNY
62,601919.SS,中远海控,2019/9/27,5.09,5.13,4.98,5,5.09,-1.7682,23697811,119336024,0.3104,38178371785,61297646135,3.622341,CNY,600519.SS,贵州茅台,2019/9/27,1164,1183,1153,1174.75,1167,0.6641,2282661,2671754323,0.1817,1.48E+12,1.48E+12,1138.0789,CNY,601857.SS,中国石油,2019/9/27,6.1,6.12,6.07,6.11,6.1,0.1639,48293716,293944707,0.0298,9.89E+11,1.12E+12,5.551632,CNY
63,601919.SS,中远海控,2019/9/30,4.98,4.99,4.75,4.76,5,-4.8,26791371,129934952,0.3509,36345809939,58355359121,3.448469,CNY,600519.SS,贵州茅台,2019/9/30,1163,1169.43,1150,1150,1174.75,-2.1068,3082514,3565988675,0.2454,1.44E+12,1.44E+12,1114.1015,CNY,601857.SS,中国石油,2019/9/30,6.19,6.25,6.17,6.19,6.11,1.3093,83796756,520293662,0.0518,1.00E+12,1.13E+12,5.624321,CNY
64,601919.SS,中远海控,2019/10/8,4.76,4.79,4.6,4.64,4.76,-2.521,18777938,87481722,0.2459,35429529017,56884215613,3.361533,CNY,600519.SS,贵州茅台,2019/10/8,1153,1180,1152.01,1167.1,1150,1.487,3104527,3631091491,0.2471,1.47E+12,1.47E+12,1130.6677,CNY,601857.SS,中国石油,2019/10/8,6.19,6.19,6.11,6.11,6.19,-1.2924,81068578,497849735,0.0501,9.89E+11,1.12E+12,5.551632,CNY
65,601919.SS,中远海控,2019/10/9,4.63,4.72,4.62,4.72,4.64,1.7241,9042916,42221599,0.1184,36040382965,57864977951,3.41949,CNY,600519.SS,贵州茅台,2019/10/9,1166.2,1166.2,1135.05,1146.81,1167.1,-1.7385,3578857,4105282379,0.2849,1.44E+12,1.44E+12,1111.0111,CNY,601857.SS,中国石油,2019/10/9,6.09,6.1,6.06,6.1,6.11,-0.1637,54854341,333383054,0.0339,9.88E+11,1.12E+12,5.542546,CNY
66,601919.SS,中远海控,2019/10/10,4.73,5.12,4.72,5.09,4.72,7.839,43701797,218757331,0.5723,38865582477,62401003765,3.687544,CNY,600519.SS,贵州茅台,2019/10/10,1127,1158.93,1109.02,1155,1146.81,0.7142,4117370,4685560483,0.3278,1.45E+12,1.45E+12,1118.9454,CNY,601857.SS,中国石油,2019/10/10,6.09,6.1,6.07,6.09,6.1,-0.1639,49054727,298517426,0.0303,9.86E+11,1.11E+12,5.53346,CNY
67,601919.SS,中远海控,2019/10/11,5.17,5.3,5.09,5.25,5.09,3.1434,50178179,260962416,0.6572,40087290374,64362528442,3.803459,CNY,600519.SS,贵州茅台,2019/10/11,1157,1175,1152.21,1174.6,1155,1.697,2868925,3343559812,0.2284,1.48E+12,1.48E+12,1137.9336,CNY,601857.SS,中国石油,2019/10/11,6.1,6.19,6.09,6.17,6.09,1.3136,84721229,519789196,0.0523,9.99E+11,1.13E+12,5.606149,CNY
68,601919.SS,中远海控,2019/10/14,5.37,5.48,5.15,5.19,5.25,-1.1429,69353849,367355798,0.9083,39629149913,63626956688,3.75999,CNY,600519.SS,贵州茅台,2019/10/14,1186,1187.66,1170,1180,1174.6,0.4597,2718751,3209362988,0.2164,1.48E+12,1.48E+12,1143.165,CNY,601857.SS,中国石油,2019/10/14,6.17,6.19,6.14,6.16,6.17,-0.1621,72654853,447728561,0.0449,9.97E+11,1.13E+12,5.597063,CNY
69,601919.SS,中远海控,2019/10/15,5.14,5.2,4.99,5,5.19,-3.6609,47151127,239788466,0.6175,38178371785,61297646135,3.622341,CNY,600519.SS,贵州茅台,2019/10/15,1180,1215.68,1177.03,1211,1180,2.6271,4003473,4806856333,0.3187,1.52E+12,1.52E+12,1173.1973,CNY,601857.SS,中国石油,2019/10/15,6.15,6.15,6.1,6.11,6.16,-0.8117,45439229,278066695,0.0281,9.89E+11,1.12E+12,5.551632,CNY
70,601919.SS,中远海控,2019/10/16,5.08,5.1,4.9,4.9,5,-2,34218477,170123809,0.4481,37414804349,60071693212,3.549895,CNY,600519.SS,贵州茅台,2019/10/16,1168,1187.5,1160,1170,1211,-3.3856,5915059,6935972684,0.4709,1.47E+12,1.47E+12,1133.4772,CNY,601857.SS,中国石油,2019/10/16,6.11,6.13,6.09,6.09,6.11,-0.3273,36113649,220428106,0.0223,9.86E+11,1.11E+12,5.53346,CNY
71,601919.SS,中远海控,2019/10/17,4.92,4.94,4.81,4.82,4.9,-1.6327,26225833,127368674,0.3435,36803950401,59090930874,3.491937,CNY,600519.SS,贵州茅台,2019/10/17,1176,1186.66,1162.5,1183.33,1170,1.1393,3050870,3578144114,0.2429,1.49E+12,1.49E+12,1146.3911,CNY,601857.SS,中国石油,2019/10/17,6.09,6.12,6.09,6.11,6.09,0.3284,30001051,182986022,0.0185,9.89E+11,1.12E+12,5.551632,CNY
72,601919.SS,中远海控,2019/10/18,4.84,4.87,4.7,4.73,4.82,-1.8672,26309819,125938751,0.3446,36116739709,57987573244,3.426735,CNY,600519.SS,贵州茅台,2019/10/18,1179,1189.99,1171.69,1175.79,1183.33,-0.6372,2829161,3335011086,0.2252,1.48E+12,1.48E+12,1139.0864,CNY,601857.SS,中国石油,2019/10/18,6.11,6.12,6.05,6.06,6.11,-0.8183,49443043,300487138,0.0305,9.81E+11,1.11E+12,5.506202,CNY
73,601919.SS,中远海控,2019/10/21,4.74,4.78,4.68,4.75,4.73,0.4228,18213817,86090712,0.2385,36269453196,58232763828,3.441224,CNY,600519.SS,贵州茅台,2019/10/21,1171.86,1178.9,1163.3,1168.5,1175.79,-0.62,2527467,2955023935,0.2012,1.47E+12,1.47E+12,1132.024,CNY,601857.SS,中国石油,2019/10/21,6.06,6.07,6.03,6.06,6.06,0,40668292,245894980,0.0251,9.81E+11,1.11E+12,5.506202,CNY
74,601919.SS,中远海控,2019/10/22,4.74,4.82,4.74,4.8,4.75,1.0526,16273175,77869104,0.2131,36651236914,58845740290,3.477448,CNY,600519.SS,贵州茅台,2019/10/22,1178,1181.5,1163.89,1170.8,1168.5,0.1968,1930943,2262188262,0.1537,1.47E+12,1.47E+12,1134.2522,CNY,601857.SS,中国石油,2019/10/22,6.07,6.07,6.04,6.07,6.06,0.165,36311448,219741812,0.0224,9.83E+11,1.11E+12,5.515288,CNY
75,601919.SS,中远海控,2019/10/23,4.8,4.81,4.68,4.71,4.8,-1.875,16619363,78362457,0.2177,35964026222,57742382659,3.412246,CNY,600519.SS,贵州茅台,2019/10/23,1168,1178,1156.11,1158.91,1170.8,-1.0155,2308021,2684922174,0.1837,1.46E+12,1.46E+12,1122.7334,CNY,601857.SS,中国石油,2019/10/23,6.08,6.08,6.05,6.05,6.07,-0.3295,31953065,193554360,0.0197,9.80E+11,1.11E+12,5.497115,CNY
76,601919.SS,中远海控,2019/10/24,4.72,4.73,4.64,4.68,4.71,-0.6369,15296351,71410623,0.2003,35734955991,57374596782,3.390512,CNY,600519.SS,贵州茅台,2019/10/24,1164.95,1166,1147.16,1150.27,1158.91,-0.7455,2617844,3025245582,0.2084,1.44E+12,1.44E+12,1114.3631,CNY,601857.SS,中国石油,2019/10/24,6.07,6.09,6.05,6.06,6.05,0.1653,41772553,253293703,0.0258,9.81E+11,1.11E+12,5.506202,CNY
77,601919.SS,中远海控,2019/10/25,4.68,4.68,4.55,4.63,4.68,-1.0684,23640545,108681658,0.3096,35353172273,56761620321,3.354288,CNY,600519.SS,贵州茅台,2019/10/25,1153.3,1172.5,1143.03,1171.35,1150.27,1.8326,2599845,3015928985,0.207,1.47E+12,1.47E+12,1134.785,CNY,601857.SS,中国石油,2019/10/25,6.07,6.07,6.03,6.06,6.06,0,56708948,342748087,0.035,9.81E+11,1.11E+12,5.506202,CNY
78,601919.SS,中远海控,2019/10/28,4.62,4.68,4.61,4.65,4.63,0.432,23726327,110061188,0.3107,35505885760,57006810906,3.368778,CNY,600519.SS,贵州茅台,2019/10/28,1166.01,1181.01,1165,1178.29,1171.35,0.5925,2248599,2644563044,0.179,1.48E+12,1.48E+12,1141.5084,CNY,601857.SS,中国石油,2019/10/28,6.06,6.07,6.04,6.07,6.06,0.165,68466674,414281211,0.0423,9.83E+11,1.11E+12,5.515288,CNY
79,601919.SS,中远海控,2019/10/29,4.64,4.64,4.55,4.56,4.65,-1.9355,19032366,87196668,0.2493,34818675068,55903453275,3.303575,CNY,600519.SS,贵州茅台,2019/10/29,1181.11,1199.96,1177.77,1193,1178.29,1.2484,2780371,3314271728,0.2213,1.50E+12,1.50E+12,1155.7592,CNY,601857.SS,中国石油,2019/10/29,6.05,6.06,6.03,6.03,6.07,-0.659,38255615,231148734,0.0236,9.76E+11,1.10E+12,5.478943,CNY
80,601919.SS,中远海控,2019/10/30,4.56,4.59,4.53,4.59,4.56,0.6579,10032428,45804959,0.1314,35047745299,56271239152,3.325309,CNY,600519.SS,贵州茅台,2019/10/30,1190,1192.7,1176,1183.8,1193,-0.7712,2125475,2516524166,0.1692,1.49E+12,1.49E+12,1146.8464,CNY,601857.SS,中国石油,2019/10/30,6.03,6.03,5.98,5.98,6.03,-0.8292,59737125,358540585,0.0369,9.68E+11,1.09E+12,5.433513,CNY
81,601919.SS,中远海控,2019/10/31,4.61,4.69,4.59,4.61,4.59,0.4357,18664655,86311297,0.2444,35200458786,56516429737,3.339799,CNY,600519.SS,贵州茅台,2019/10/31,1196,1198,1176.15,1180.01,1183.8,-0.3202,2590927,3068884874,0.2063,1.48E+12,1.48E+12,1143.1747,CNY,601857.SS,中国石油,2019/10/31,5.95,5.96,5.88,5.88,5.98,-1.6722,105338295,623262545,0.0651,9.52E+11,1.08E+12,5.342651,CNY
82,601919.SS,中远海控,2019/11/1,4.59,4.69,4.53,4.69,4.61,1.7354,17340613,80594723,0.2271,35811312734,57497192075,3.397756,CNY,600519.SS,贵州茅台,2019/11/1,1181,1191.95,1172.5,1185,1180.01,0.4229,2281196,2697638375,0.1816,1.49E+12,1.49E+12,1148.0089,CNY,601857.SS,中国石油,2019/11/1,5.85,5.9,5.84,5.89,5.88,0.1701,60434609,354635170,0.0373,9.54E+11,1.08E+12,5.351737,CNY
83,601919.SS,中远海控,2019/11/4,4.68,4.92,4.67,4.89,4.69,4.2644,39269837,190350553,0.5143,37338447606,59949097920,3.54265,CNY,600519.SS,贵州茅台,2019/11/4,1190,1209.99,1189,1199.59,1185,1.2312,2673798,3209264033,0.2128,1.51E+12,1.51E+12,1162.1435,CNY,601857.SS,中国石油,2019/11/4,5.91,5.92,5.87,5.89,5.89,0,55173803,324839974,0.0341,9.54E+11,1.08E+12,5.351737,CNY
84,601919.SS,中远海控,2019/11/5,4.91,4.98,4.87,4.95,4.89,1.227,30965260,152970215,0.4055,37796588067,60684669674,3.586118,CNY,600519.SS,贵州茅台,2019/11/5,1199.5,1205,1192,1199,1199.59,-0.0492,2225472,2667596023,0.1772,1.51E+12,1.51E+12,1161.5719,CNY,601857.SS,中国石油,2019/11/5,5.89,5.91,5.86,5.9,5.89,0.1698,54681121,321818219,0.0338,9.55E+11,1.08E+12,5.360823,CNY
85,601919.SS,中远海控,2019/11/6,4.97,5.05,4.88,4.92,4.95,-0.6061,32858837,163124879,0.4303,37567517836,60316883797,3.564384,CNY,600519.SS,贵州茅台,2019/11/6,1197,1204,1188.88,1193,1199,-0.5004,1973751,2362005422,0.1571,1.50E+12,1.50E+12,1155.7592,CNY,601857.SS,中国石油,2019/11/6,5.89,5.89,5.85,5.85,5.9,-0.8475,41801207,245274178,0.0258,9.47E+11,1.07E+12,5.315393,CNY
86,601919.SS,中远海控,2019/11/7,4.92,4.98,4.72,4.87,4.92,-1.0163,37098323,179364528,0.4859,37185734119,59703907336,3.528161,CNY,600519.SS,贵州茅台,2019/11/7,1196.51,1201.88,1189,1201.37,1193,0.7016,1616788,1933203877,0.1287,1.51E+12,1.51E+12,1163.8679,CNY,601857.SS,中国石油,2019/11/7,5.85,5.85,5.8,5.82,5.85,-0.5128,64844351,377637201,0.04,9.42E+11,1.07E+12,5.288134,CNY
87,601919.SS,中远海控,2019/11/8,4.93,5.07,4.93,4.97,4.87,2.0534,36108206,180777447,0.4729,37949301554,60929860258,3.600607,CNY,600519.SS,贵州茅台,2019/11/8,1205,1215.65,1201.51,1205,1201.37,0.3022,2451211,2964133776,0.1951,1.51E+12,1.51E+12,1167.3846,CNY,601857.SS,中国石油,2019/11/8,5.83,5.84,5.78,5.79,5.82,-0.5155,62707932,364162075,0.0387,9.38E+11,1.06E+12,5.260876,CNY
88,601919.SS,中远海控,2019/11/11,4.96,5.03,4.86,4.9,4.97,-1.4085,26996040,133358910,0.3536,37414804349,60071693212,3.549895,CNY,600519.SS,贵州茅台,2019/11/11,1201.5,1206.2,1193.51,1199,1205,-0.4979,1734246,2082060830,0.1381,1.51E+12,1.51E+12,1161.5719,CNY,601857.SS,中国石油,2019/11/11,5.77,5.77,5.67,5.67,5.79,-2.0725,75264333,430006348,0.0465,9.18E+11,1.04E+12,5.151842,CNY
89,601919.SS,中远海控,2019/11/12,4.95,5.03,4.84,4.88,4.9,-0.4082,20298412,99611855,0.2658,37262090862,59826502628,3.535405,CNY,600519.SS,贵州茅台,2019/11/12,1204,1209.6,1198.21,1201.6,1199,0.2168,1915055,2303205539,0.1524,1.51E+12,1.51E+12,1164.0907,CNY,601857.SS,中国石油,2019/11/12,5.67,5.68,5.61,5.63,5.67,-0.7055,61171693,344526975,0.0378,9.12E+11,1.03E+12,5.115498,CNY
90,601919.SS,中远海控,2019/11/13,4.91,4.93,4.79,4.82,4.88,-1.2295,20371729,98752622,0.2668,36803950401,59090930874,3.491937,CNY,600519.SS,贵州茅台,2019/11/13,1207,1227.8,1200,1224,1201.6,1.8642,3197704,3890666569,0.2546,1.54E+12,1.54E+12,1185.7915,CNY,601857.SS,中国石油,2019/11/13,5.61,5.62,5.56,5.57,5.63,-1.0657,67345495,375974212,0.0416,9.02E+11,1.02E+12,5.060981,CNY
91,601919.SS,中远海控,2019/11/14,4.82,4.84,4.68,4.73,4.82,-1.8672,17062210,80797459,0.2235,36116739709,57987573244,3.426735,CNY,600519.SS,贵州茅台,2019/11/14,1227,1240,1222,1230,1224,0.4902,2352112,2898399700,0.1872,1.55E+12,1.55E+12,1191.6042,CNY,601857.SS,中国石油,2019/11/14,5.57,5.62,5.56,5.6,5.57,0.5386,54305552,303823714,0.0335,9.07E+11,1.02E+12,5.088239,CNY
92,601919.SS,中远海控,2019/11/15,4.71,4.82,4.7,4.76,4.73,0.6342,18404620,87704921,0.241,36345809939,58355359121,3.448469,CNY,600519.SS,贵州茅台,2019/11/15,1230,1232.91,1221.5,1224.9,1230,-0.4146,1634072,2003665313,0.1301,1.54E+12,1.54E+12,1186.6634,CNY,601857.SS,中国石油,2019/11/15,5.6,5.6,5.5,5.5,5.6,-1.7857,80373571,445246533,0.0496,8.91E+11,1.01E+12,4.997378,CNY
93,601919.SS,中远海控,2019/11/18,4.75,4.92,4.74,4.92,4.76,3.3613,19225048,93417154,0.2518,37567517836,60316883797,3.564384,CNY,600519.SS,贵州茅台,2019/11/18,1225.12,1229.45,1218,1227.28,1224.9,0.1943,1803766,2204546132,0.1436,1.54E+12,1.54E+12,1188.9691,CNY,601857.SS,中国石油,2019/11/18,5.51,5.54,5.49,5.52,5.5,0.3636,58983471,325213202,0.0364,8.94E+11,1.01E+12,5.01555,CNY
94,601919.SS,中远海控,2019/11/19,4.9,4.96,4.87,4.9,4.92,-0.4065,13895505,68104858,0.182,37414804349,60071693212,3.549895,CNY,600519.SS,贵州茅台,2019/11/19,1228,1241.61,1225.02,1232.32,1227.28,0.4107,2062375,2542105913,0.1642,1.55E+12,1.55E+12,1193.8518,CNY,601857.SS,中国石油,2019/11/19,5.5,5.54,5.49,5.54,5.52,0.3623,57197068,315482291,0.0353,8.97E+11,1.01E+12,5.033722,CNY
95,601919.SS,中远海控,2019/11/20,4.89,4.92,4.75,4.8,4.9,-2.0408,14468932,69854260,0.1895,36651236914,58845740290,3.477448,CNY,600519.SS,贵州茅台,2019/11/20,1230,1239.51,1228.06,1233.75,1232.32,0.116,1528053,1884957278,0.1216,1.55E+12,1.55E+12,1195.2371,CNY,601857.SS,中国石油,2019/11/20,5.52,5.53,5.5,5.52,5.54,-0.361,46279256,255095887,0.0286,8.94E+11,1.01E+12,5.01555,CNY
96,601919.SS,中远海控,2019/11/21,4.76,4.79,4.71,4.74,4.8,-1.25,14060336,66602990,0.1841,36193096452,58110168536,3.43398,CNY,600519.SS,贵州茅台,2019/11/21,1231,1235.51,1221.06,1231.3,1233.75,-0.1986,1918739,2356277766,0.1527,1.55E+12,1.55E+12,1192.8636,CNY,601857.SS,中国石油,2019/11/21,5.52,5.62,5.5,5.61,5.52,1.6304,99407545,554529369,0.0614,9.08E+11,1.03E+12,5.097325,CNY
97,601919.SS,中远海控,2019/11/22,4.75,4.8,4.68,4.7,4.74,-0.8439,13011668,61453651,0.1704,35887669478,57619787367,3.405001,CNY,600519.SS,贵州茅台,2019/11/22,1223,1229,1185,1194,1231.3,-3.0293,4705428,5677646465,0.3746,1.50E+12,1.50E+12,1156.728,CNY,601857.SS,中国石油,2019/11/22,5.62,5.63,5.58,5.61,5.61,0,62575487,350854913,0.0386,9.08E+11,1.03E+12,5.097325,CNY
